Feature_ID,Feature_Name,Clean_Feature_Name,Target,Diameter,lat,lng,Continent,Ethnicity,Feature_Type,Feature_Type_Code,Approval_Date,Origin,Feature,Article,Singular,Plural,Description,Venus
5880,Tatyana,Tatyana,Venus,19,85.4,212.4,Europe,Russia,Craters,AA,1985,Russian first name.,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
5891,Ta'urua Vallis,Ta urua Vallis,Venus,525,-80.2,247.5,Oceania,Society Is.,Valles,VA,1994,Tahitian word for the planet Venus.,"Vallis, valles",A,Vallis,valles,a valley,"the word for Venus in various world languages (if 400 km and longer), or river goddesses (if less than 400 km in length)"
5883,Taussig,Taussig,Venus,25.8,-9.2,229,North America,American,Craters,AA,1994,"Helen; American pediatrician, heart researcher (1898-1986).","Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
5885,Tawera Vallis,Tawera Vallis,Venus,500,-11.6,67.5,Oceania,New Zealand,Valles,VA,1997,Māori name for planet Venus.,"Vallis, valles",A,Vallis,valles,a valley,"the word for Venus in various world languages (if 400 km and longer), or river goddesses (if less than 400 km in length)"
5892,Teasdale Patera,Teasdale Patera,Venus,75,-67.6,189.1,North America,American,Paterae,PE,1994,Sara; American poet (1884- 1933).,"Patera, paterae",A,Patera,paterae,"an irregular crater, usually referring to the dish-shaped depression atop a volcano",famous women
5896,Tefnut Mons,Tefnut Mons,Venus,182,-38.6,304,Africa,Egypt,Montes,MO,1982,Ancient Egyptian goddess of dew or rain.,"Mons, montes",A,Mons,montes,a mountain; plural montes,"miscellaneous goddesses, and one radar scientist"
5898,Tehina,Tehina,Venus,5.4,-30.4,76.4,Oceania,Polynesia,Craters,AA,1997,Polynesian first name.,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
5903,Tekarohi,Tekarohi,Venus,9.3,21.2,76.4,Oceania,Polynesia,Craters,AA,1997,Polynesian first name.,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
5908,Tellervo Chasma,Tellervo Chasma,Venus,600,-60,125,Europe,Finland,Chasmata,CM,1997,Finnish maiden of woods.,"Chasma, chasmata",A,Chasma,chasmata,"a deep, elongated, steep-sided depression",goddesses of the hunt or moon goddesses
5909,Tellus Tessera,Tellus Tessera,Venus,2329,42.6,76.8,Europe,Greek,Tesserae,TE,1982,Greek Titaness,"Tessera, tesserae",A,Tessera,tesserae,"an area of tile-like, polygonal terrain. Often represents the oldest material at any given location",goddesses of fate and fortune
5911,Temou,Temou,Venus,9.3,-10,83.4,Oceania,Polynesia,Craters,AA,1997,Polynesian first name.,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
5920,Tenisheva Patera,Tenisheva Patera,Venus,80,-1.4,254.8,Europe,Russia,Paterae,PE,2000,Mariya; Russian painter and art collector (1867-1928).,"Patera, paterae",A,Patera,paterae,"an irregular crater, usually referring to the dish-shaped depression atop a volcano",famous women
5921,Tepev Mons,Tepev Mons,Venus,301,29,44.3,South and Central America,Mayan,Montes,MO,1985,Quiche Mayan creator goddess.,"Mons, montes",A,Mons,montes,a mountain; plural montes,"miscellaneous goddesses, and one radar scientist"
5925,Teresa,Teresa,Venus,14.8,-42.5,10,Europe,Greek,Craters,AA,1994,First name from Greek.,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
5927,Terhi,Terhi,Venus,10.7,45.7,253.1,Europe,Finland,Craters,AA,1997,Finnish first name.,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
5929,Teroro,Teroro,Venus,9.2,-75.8,88.1,Oceania,Polynesia,Craters,AA,1997,Polynesian first name.,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
5937,Teteoinnan Corona,Teteoinnan Corona,Venus,125,-38.5,149.5,North America,Aztec,Coronae,CR,1994,Aztec fertility goddess.,"Corona, coronae",A,Corona,coronae,an oval-shaped feature,fertility and earth goddesses
5938,Tethus Regio,Tethus Regio,Venus,0,66,120,Europe,Greek,Regiones,RE,1982,Greek Titaness.,"Regio, regiones",A,Regio,regiones,a large area that is strongly differentiated in color or brightness from its surroundings,giantesses and titanesses (and two after Greek letters of the alphabet)
5940,Teumere,Teumere,Venus,5.4,-38.3,88.1,Oceania,Polynesia,Craters,AA,1997,Polynesian first name.,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
5941,Teura,Teura,Venus,9.3,-12.3,90.2,Oceania,Polynesia,Craters,AA,1997,Polynesian first name.,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
5943,Tey Patera,Tey Patera,Venus,20,-17.8,349.1,Europe,Scotland,Paterae,PE,1994,Josephine; Scottish author (1897-1952).,"Patera, paterae",A,Patera,paterae,"an irregular crater, usually referring to the dish-shaped depression atop a volcano",famous women
5944,[Tezan Dorsa],Tezan Dorsa,Venus,1079,81.4,47.1,Europe,Italy,Dorsa,DO,1985,Etruscan dawn goddess.,"Dorsum, dorsa",A,Dorsum,dorsa,"a ridge, sometimes called a wrinkle ridge",sky goddesses
14800,Tezan Lineae,Tezan Lineae,Venus,1079,81.4,47.1,Europe,Italy,Lineae,LI,1985,Etruscan dawn goddess.,"Linea, lineae",A,Linea,lineae,"a general term for any long marking, dark or bright, on a planet's surface",goddesses of war
5946,Thallo Mons,Thallo Mons,Venus,40,74.5,231,Europe,Greek,Montes,MO,1985,Greek goddess of vegetation flowering (Spring Hora).,"Mons, montes",A,Mons,montes,a mountain; plural montes,"miscellaneous goddesses, and one radar scientist"
5951,Thaukhud Linea,Thaukhud Linea,Venus,900,-24,232,Europe,Caucasus,Lineae,LI,2003,"Adygan (N. Caucasus) brave female warrior, a good spirit.","Linea, lineae",A,Linea,lineae,"a general term for any long marking, dark or bright, on a planet's surface",goddesses of war
5958,Theia Mons,Theia Mons,Venus,226,22.7,281,Europe,Greek,Montes,MO,1979,Greek Titaness.,"Mons, montes",A,Mons,montes,a mountain; plural montes,"miscellaneous goddesses, and one radar scientist"
5961,Themis Regio,Themis Regio,Venus,1811,-37.4,284.2,Europe,Greek,Regiones,RE,1982,Greek Titaness.,"Regio, regiones",A,Regio,regiones,a large area that is strongly differentiated in color or brightness from its surroundings,giantesses and titanesses (and two after Greek letters of the alphabet)
6913,[Theodora Patera],Theodora Patera,Venus,0,23,280,Europe,Byzantine,Paterae,PE,1982,Famous Byzantine woman. Feature resolved to be part of chasma.,"Patera, paterae",A,Patera,paterae,"an irregular crater, usually referring to the dish-shaped depression atop a volcano",famous women
5969,Thermuthis Corona,Thermuthis Corona,Venus,330,-8,33,Africa,Egypt,Coronae,CR,1994,Egyptian fertility/harvest goddess.,"Corona, coronae",A,Corona,coronae,an oval-shaped feature,fertility and earth goddesses
5970,Thetis Regio,Thetis Regio,Venus,2801,-11.4,129.9,Europe,Greek,Regiones,RE,1982,Greek Titaness.,"Regio, regiones",A,Regio,regiones,a large area that is strongly differentiated in color or brightness from its surroundings,giantesses and titanesses (and two after Greek letters of the alphabet)
5976,Thomas,Thomas,Venus,25.2,-13,272.5,North America,American,Craters,AA,1994,Martha; American college president (1857-1935).,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
5983,Thouris Corona,Thouris Corona,Venus,190,-6.5,12.9,Africa,Egypt,Coronae,CR,1994,Egyptian fertility goddess .,"Corona, coronae",A,Corona,coronae,an oval-shaped feature,fertility and earth goddesses
5994,Tie Fluctus,Tie Fluctus,Venus,550,21,159,Africa,Egypt,Fluctūs,FL,2003,Egyptian goddess of intelligence and wisdom.,"Fluctus, fluctūs",A,Fluctus,fluctūs,"terrain covered by outflow of liquid, like lava",miscellaneous goddesses
6176,T'ien Hu Colles,T ien Hu Colles,Venus,947,30.7,15.1,Asia,China,Colles,CO,1991,Chinese sea goddess.,Colles,A,Colles,colles,a collection of small hills or knobs,sea goddesses
5997,Tiffany,Tiffany,Venus,7,-8.7,22.9,Europe,Greek,Craters,AA,1997,Greek first name.,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
6004,Tikoiwuti Dorsa,Tikoiwuti Dorsa,Venus,1000,56,225,North America,Hopi,Dorsa,DO,1997,Hopi goddess of darkness.,"Dorsum, dorsa",A,Dorsum,dorsa,"a ridge, sometimes called a wrinkle ridge",sky goddesses
6007,Tilli-Hanum Planitia,Tilli Hanum Planitia,Venus,2300,54,120,Asia,Azerbaijan,Planitiae,PL,1997,"Azeri ""Ker-ogly"" epic tale heroine.","Planitia, planitiae",A,Planitia,planitiae,a low plain,mythological heroines
6014,Tinatin Planitia,Tinatin Planitia,Venus,2500,-2,16,Asia,Georgia,Planitiae,PL,1994,Georgian epic heroine.,"Planitia, planitiae",A,Planitia,planitiae,a low plain,mythological heroines
6016,Tingoi Vallis,Tingoi Vallis,Venus,250,6,318.6,Africa,Mande,Valles,VA,1997,Mande (Sierra Leone) river spirit.,"Vallis, valles",A,Vallis,valles,a valley,"the word for Venus in various world languages (if 400 km and longer), or river goddesses (if less than 400 km in length)"
6018,Tinianavyt Dorsa,Tinianavyt Dorsa,Venus,1500,-51,239,Europe,Russia,Dorsa,DO,1997,Koryak (Kamchatka) wife of sky man.,"Dorsum, dorsa",A,Dorsum,dorsa,"a ridge, sometimes called a wrinkle ridge",sky goddesses
6023,Tinyl,Tinyl,Venus,12.8,9.7,132.1,Asia,Siberia,Craters,AA,1997,Chukcha (NE Siberia) first name.,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
6024,Tipporah Patera,Tipporah Patera,Venus,99,38.9,43,Asia,Hebrew,Paterae,PE,1985,Hebrew medical scholar (1500 B.C.).,"Patera, paterae",A,Patera,paterae,"an irregular crater, usually referring to the dish-shaped depression atop a volcano",famous women
6037,Tituba Corona,Tituba Corona,Venus,163,42.4,214.7,North America,American,Coronae,CR,1997,Nurse who started Salem witch hunt (c. 1692). Name changed from Tituba Patera.,"Corona, coronae",A,Corona,coronae,an oval-shaped feature,fertility and earth goddesses
6917,[Tituba Patera],Tituba Patera,Venus,163,42.4,214.7,North America,American,Paterae,PE,1991,Nurse who started Salem witch hunt (c. 1692). Name changed to Tituba Corona.,"Patera, paterae",A,Patera,paterae,"an irregular crater, usually referring to the dish-shaped depression atop a volcano",famous women
6040,Tkashi-mapa Chasma,Tkashi mapa Chasma,Venus,1100,13,206,Asia,Georgia,Chasmata,CM,1997,Georgian forest goddess.,"Chasma, chasmata",A,Chasma,chasmata,"a deep, elongated, steep-sided depression",goddesses of the hunt or moon goddesses
6041,Toci Tholus,Toci Tholus,Venus,300,29.5,355.1,North America,Aztec,Tholi,TH,1997,Aztec earthquake goddess.,"Tholus, tholi",A,Tholus,tholi,a small domical mountain or hill,miscellaneous goddesses
6046,Toklas,Toklas,Venus,17.5,0.7,273.1,North America,American,Craters,AA,1994,"Alice; American writer, art patron (1877-1967).","Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
6050,Tolgonay,Tolgonay,Venus,4.6,68.8,271.1,Asia,Kyrgyzstan,Craters,AA,1997,Kyrgyz first name.,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
6053,Toma Mons,Toma Mons,Venus,80,-12.9,232,Asia,Tibet,Montes,MO,2006,Tibetan goddess of intelligence and creativity.,"Mons, montes",A,Mons,montes,a mountain; plural montes,"miscellaneous goddesses, and one radar scientist"
6056,Tomem Dorsa,Tomem Dorsa,Venus,970,31.2,7.2,Asia,Siberia,Dorsa,DO,1985,"Ketian (Siberia) Mother of the hot; lives in the sky, near the Sun.","Dorsum, dorsa",A,Dorsum,dorsa,"a ridge, sometimes called a wrinkle ridge",sky goddesses
6057,Tonatzin Corona,Tonatzin Corona,Venus,400,-53,164,North America,Aztec,Coronae,CR,1997,Aztec earth and childbirth goddess.,"Corona, coronae",A,Corona,coronae,an oval-shaped feature,fertility and earth goddesses
6072,Toyo-uke Corona,Toyo uke Corona,Venus,300,-62.5,41.5,Asia,Japan,Coronae,CR,1994,Shinto fertility goddess.,"Corona, coronae",A,Corona,coronae,an oval-shaped feature,fertility and earth goddesses
6082,Triglava Corona,Triglava Corona,Venus,400,-53.5,95,Europe,Slavic,Coronae,CR,1997,Ancient Slavic earth goddess.,"Corona, coronae",A,Corona,coronae,an oval-shaped feature,fertility and earth goddesses
6090,Trollope,Trollope,Venus,27.2,-54.8,246.4,Europe,England,Craters,AA,1994,Frances; English novelist (1780-1863).,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
6092,Trotula Corona,Trotula Corona,Venus,146,41.3,18.9,Europe,Italy,Coronae,CR,2003,Italian physician (A.D. 1097). Name changed from Trotula Patera.,"Corona, coronae",A,Corona,coronae,an oval-shaped feature,fertility and earth goddesses
6919,[Trotula Patera],Trotula Patera,Venus,146,41.3,18.9,Europe,Italy,Paterae,PE,1985,Italian physician (A.D. 1097). Name changed to Trotula Corona.,"Patera, paterae",A,Patera,paterae,"an irregular crater, usually referring to the dish-shaped depression atop a volcano",famous women
6099,Truth,Truth,Venus,47.3,28.7,287.8,North America,American,Craters,AA,1994,Sojourner; American abolitionist (1797-1883).,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
6117,Ts'an Nu Mons,Ts an Nu Mons,Venus,310,-27.2,272.9,Asia,China,Montes,MO,1997,Chinese goddess of silkworms.,"Mons, montes",A,Mons,montes,a mountain; plural montes,"miscellaneous goddesses, and one radar scientist"
6102,Tsects Chasma,Tsects Chasma,Venus,600,-61.6,35,North America,Canada,Chasmata,CM,1997,Haida (NW Coast) friendly spirit of forest underworld - grandma mouse.,"Chasma, chasmata",A,Chasma,chasmata,"a deep, elongated, steep-sided depression",goddesses of the hunt or moon goddesses
6103,Tseraskaya,Tseraskaya,Venus,30.3,28.6,79.2,Europe,Soviet,Craters,AA,1985,Lidiya; Soviet astronomer (1855-1931).,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
6105,Tsetsa,Tsetsa,Venus,9.9,31.3,317.7,Europe,Mordvinian,Craters,AA,1997,Mordovian (Volga Finn) first name.,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
6106,Tsiala,Tsiala,Venus,16.5,2.9,100,Asia,Georgia,Craters,AA,1994,Georgian first name.,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
6109,Tsovinar Dorsa,Tsovinar Dorsa,Venus,1100,-46,254,Asia,Armenian,Dorsa,DO,1997,Armenian lightning deity.,"Dorsum, dorsa",A,Dorsum,dorsa,"a ridge, sometimes called a wrinkle ridge",sky goddesses
6112,Tsunghi Fluctus,Tsunghi Fluctus,Venus,800,-67,130,South and Central America,Ecuador,Fluctūs,FL,1997,Hibaro (Ecuador) water goddess.,"Fluctus, fluctūs",A,Fluctus,fluctūs,"terrain covered by outflow of liquid, like lava",miscellaneous goddesses
6114,Tsvetayeva,Tsvetayeva,Venus,42.9,64.6,147.4,Europe,Soviet,Craters,AA,1985,Marina; Soviet poet (1892-1941).,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
6115,Tsyrma,Tsyrma,Venus,7.8,-14.1,318.5,Asia,Buriat,Craters,AA,1997,Buryat (Siberia) first name.,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
6122,Tubman,Tubman,Venus,42.9,23.6,204.6,North America,American,Craters,AA,1994,Harriet; American abolitionist (1820-1913).,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
